0	4508.5	3846
1	3614	5097.3
0	3597.6	4524.7
0	3438.7	3956.2
0	3975.3	1029.1
0	2543.1	2669.8
1	990.77	4621
0	4686	5025.1
1	3801.3	5301.9
0	3266.2	1469.6
0	3051.6	993.86
0	4708.6	1575.3
1	3600.3	4448.2
0	4511.1	3789.9
0	5023	2181.3
0	4626.2	4772.7
0	4432.3	1897.2
0	4580.4	5313.6
0	1058.9	4024.6
0	4617.1	5158.8
0	3105.8	2437.3
1	3671.6	5545.2
0	2445.9	1757.6
1	4595.9	5305.5
1	4470.5	3630.4
1	3853.3	1479
1	1819.6	5310.6
0	3588.7	4533.9
1	3492	4128.8
0	4641.5	4464
1	3206.7	3606.9
0	3629.9	4535.8
0	3667.5	2507
0	3690	4922.2
0	5181.9	2784.3
0	2760.4	1835.6
0	2815.5	1824.7
0	3892.1	5457.1
0	2900.3	2882.5
0	3732.1	5004.2
1	3829.2	5256.5
1	4657.7	5197.5
0	761.96	3310.9
1	2149.1	2632.6
0	4884.9	2044.1
0	3584.3	5435.7
0	4609.3	5008
0	4666.7	2580.5
0	3689	4833.7
0	3701.6	4823.9
0	4440.6	2222.2
0	1065.3	3578.7
1	4439.4	2348.3
0	5109.6	2355.5
0	3633.2	4577.1
0	2869.1	1890.7
0	2571.3	2968.2
0	3347.7	3440.8
0	5120.4	2894
0	4835.1	2799
0	2288.3	1708.8
0	2278.7	1776.7
0	3924.5	2719.6
0	3346.5	1091.4
1	4129	3024
0	3702.9	4914.2
0	1557.1	4536.3
0	2884.4	3261.7
1	3418.5	2237.6
0	1316.7	3316.5
0	4816.4	1606.1
1	3309.9	3750.1
1	4918.7	2730.3
0	3322.3	1156.6
0	2136.9	2618.2
0	2707	3060.1
0	3404.3	1483
0	2987.8	1935.7
0	3765.7	5328.9
0	3047.3	1296
0	2275.7	3596.1
0	1114.5	2322.9
0	2122.7	1842.9
0	3100.9	3155.6
0	3370.3	3797.1
0	3987.2	1002.2
0	5010.1	2408.2
1	3793.9	5277.2
1	1111	3008.1
0	2968.8	2926.7
0	3516.6	4363
0	4494.7	3681.6
1	3638	2495.1
1	4635.1	5104.2
1	3707.1	4855.9
0	3641.3	1214.4
0	3561.8	5727.9
1	2542.1	2687.2
0	3401.1	1661.6
0	4343.4	1521.3
0	2837.9	2871.9
1	843.14	3520
0	1925.4	1832.3
0	3242.3	2092.1
1	3603.8	4430
0	2785.6	1102.8
0	2992.5	1918.1
0	4591.8	4299.1
1	3647.1	2439.3
0	4095.6	1146
0	2928.8	4599
1	4686.5	1373.6
0	2147.1	3942.2
1	3696.7	5375.5
0	5329.6	2487.6
1	3726.8	5170.6
0	2641.3	3003.9
0	1160.4	3121.7
0	3457.2	1073.3
1	3651.5	4739.5
0	1964.9	2494.8
1	4471.9	3691
0	3322.5	3761.4
1	3617.3	4371.2
0	4668.7	4639.8
1	4114.9	3000.6
0	4539.3	2489.6
0	4923.2	2804.1
0	4382	2334.6
0	4770.2	2499.8
1	2472.2	2887.3
0	3766.5	5136.2
0	3512.3	4315.4
1	1982.3	1847.8
0	3791	5251
1	4163.9	3049
1	5268.6	3224.9
1	2823.2	1543.4
0	3661.7	4931.9
0	3457.1	3985.9
0	3622.2	4876.8
0	4596.2	4096.1
0	2429	2603
1	769.55	3262.2
0	4670.8	4991.2
1	4742	2692.2
1	5173.2	3754
0	4439.9	3681.3
0	4644.5	4500.7
0	5475.9	2650.3
1	5064.7	3243.7
0	3452.8	4127.5
0	4659.6	5214.8
0	3523.4	3659.3
0	4654.6	1981.7
0	3760	5409.5
0	1924.6	4559.7
1	3945.3	5567.6
0	3648.5	4706.7
0	3947.8	1438.1
0	3554.2	4263.7
1	4398.8	2632.9
0	4698.6	4882.6
1	1048.6	4550.8
0	2556.7	2958.4
0	3524.9	4295.7
1	2235	2571.6
0	3373.6	2232.2
0	2037.1	2501.5
0	5617.7	3124.8
0	5188.8	3586.3
1	4555.2	4042.6
1	2486.1	4048.1
0	3819.6	5289.7
0	3721.6	4973
1	2488.2	2868.1
0	3597.8	4500.5
1	3752.4	5278.8
0	3729.1	1547.3
0	4019.9	2913.9
0	3294.5	2165
0	2413.8	5309.6
0	4638.3	5027.8
0	4476.7	2523.1
0	3508.8	4247.1
0	4848.2	1780.8
0	4592.6	4260.4
0	3194.4	1549.4
1	4355.5	3453.1
1	2977.7	1950.9
0	2046.1	2565.6
0	2819.3	4008.1
0	3365.1	3457.9
0	3772.7	2626.2
0	2177.4	1757.2
0	4645.1	5041.8
0	3032.1	1983.6
0	4671.4	4848.4
0	5039.1	3585.9
0	3354.7	3781.3
1	1907.7	2489.4
1	3587.4	4390.1
0	5223.4	3075.6
0	2979.7	4884.7
0	3206.2	2073.3
0	1983.1	2597.7
0	2435.5	1739.8
1	2319.8	2903
0	2815.7	2839.1
1	4358.4	4416.7
0	3266.7	3327.1
0	5264.5	4186
0	3448.7	4045.2
0	4658.3	4216.8
0	3363.8	1175.2
1	3137.5	3203.4
0	2466.1	1024.3
0	3524.6	4275
0	2790.7	5352
0	5032.7	2669.2
1	2979.1	4463.8
0	3630.5	5459.1
0	5408.2	3628.3
0	4695.1	4824.9
0	2972.9	5297.5
0	4645.7	4875.4
0	4759.2	1561.4
0	4304.5	1758.1
0	3502.5	3603.4
0	5277	4390.8
0	3673	5308.2
0	3524.9	5635.7
0	2106.6	5389.7
0	2921.9	1922.5
0	3391.1	3899
1	3813.4	5274.5
0	4526.3	2191
0	817.56	3045.2
1	5386.7	3073.7
0	2813.4	2891.8
1	4645.9	4651
0	3835.3	5306.3
0	1610.6	4592.1
0	3472	1032.9
0	4871.1	2331.3
1	5419	3080.4
1	4778.2	4414.8
0	4648.1	1451.7
0	3890.3	2769.8
1	1500.1	2672.3
0	2307.7	2734.9
0	3525.4	4138.3
0	963.28	2681.5
0	4070.8	2959.6
0	2909.9	5343.4
0	3443.8	4026.7
0	2618.3	1826
0	3464.6	3598
0	2810.1	4973.1
1	1428.3	3659.4
1	4651.7	4851
0	3538.5	1243.5
0	3831.3	5473.3
0	4513	3688
0	2693.1	3072.1
0	4704.3	4940.5
1	4603.5	4378.2
0	3489.8	2281.5
0	2001.3	2600.1
1	892.08	3043.1
0	4597.2	4512.8
0	5115.4	1884.2
0	2166.9	2672.2
0	2654.6	4536.9
1	3727.6	5634.2
0	3418.2	3921.5
0	4030.8	2938.8
1	2890.7	2898.2
1	5619.2	2915
0	4887.3	2327.1
0	4492.8	3721.2
1	1979.5	2548.5
0	2507.7	4028.3
0	3799.7	1868.2
1	3654.4	1427.1
0	3311.2	3792.6
1	3863	2741.5
1	5409	2660.6
0	1181.7	1947.5
0	3786.3	2607
0	3818.6	1054.6
0	4691.2	2915.4
1	1375.2	1933.1
0	1121.7	4206.5
1	4274.8	3195.7
0	2105.5	2630.4
0	4762.3	2174.9
1	2417.3	2816
0	3637.9	4506.9
0	2572.7	2987.2
1	2605.5	1004.1
0	3234.5	915.34
1	4684.5	4857
0	5047.4	3178.6
0	4016.1	5405.9
0	1343.2	3751.5
0	5494	2601.1
0	2966.9	3014.7
0	4185.6	3147.9
0	4724	1785.9
0	3123.9	3218.4
1	4622.8	4855.4
0	3631.5	4976.8
0	2586.6	1781.7
0	4960.4	2661
0	2758	3093.6
0	3274.1	3720
0	3798.6	5316.1
0	4185.1	3131.4
0	3128.1	1978
1	3295.4	2111.4
0	2360.6	5367.6
1	5241.6	3472.5
0	2602.8	1773.8
0	4589	4621.9
0	2895.1	1195.3
0	5163.7	2786.1
0	3835.9	5353.1
0	1910.5	3753.8
0	4592.9	4018
0	1662.6	1780.7
0	1055.8	3563.3
0	5622.2	3173
0	2330.2	5052.6
0	4169	3138.3
0	3761.4	2640
1	3801.3	5225.8
1	1450.8	5036.4
0	4606.6	4618.2
0	3045.5	3013
0	3597.5	4480.7
0	975.59	4438.8
1	4236.5	3194.5
0	1294.3	4937.1
0	5422.3	2765.7
1	3504	2124.1
0	2926.9	1113.6
0	1073	3815.9
1	3678.1	1682
0	5072.7	3255.5
0	3746.4	5543.5
0	3913.8	5538
0	5334.3	3398.7
1	4093	3047.5
0	2595.7	1756.5
0	4288.7	3265.1
0	1318.3	2981.3
1	3808.5	5133.3
1	3815.4	5243.8
1	2165.9	5245.3
0	2527	1795.8
1	1935.4	1854.4
0	4913.7	2544.1
0	898.12	4279.9
0	3657.2	4559.7
0	2648	2989.9
0	3727.5	2587.4
0	4324.8	2086.5
1	3557.1	4418.5
0	5055.6	3056.1
0	2631.7	3609.9
1	4053.6	2990.1
1	4170.5	5544.6
0	4604.2	4286.8
0	3364.3	911.2
1	3721.6	5465.7
0	5108.6	2670.5
0	1573.9	3719
0	3487.3	4951.5
1	790.24	3914.4
0	1252	3136
0	2759.8	2790.1
0	4507.8	3765.6
0	4602.9	3956.3
0	3451.4	905.6
1	3292.7	5267
1	1448	3659
0	2306.8	2752.4
0	3421.4	5370.8
0	2836.3	3171.2
1	4378.6	3407.2
0	4618	5113.5
1	5562.1	3286.2
0	2836.3	3155.1
0	4640.4	4677
0	4957.7	2962.8
0	4590.2	1561.2
0	809.06	2838.5
0	3735.1	5284.3
0	3494.2	4026.9
0	2933.9	1259.5
1	4669.3	4823.7
0	1596.7	3096.1
0	2985.1	5520.2
0	1849.6	1882.8
0	1777	4244.4
0	3081.8	3385.4
0	3357.5	1739.6
0	3801.7	956.39
0	5073.2	2302.1
1	4917.5	3644.3
0	5222.9	3442.9
1	3288.4	2146.8
0	3935.9	1514.8
0	2500.3	1766
0	2677	2796.5
0	2222.8	2726.8
0	949.09	3324
0	4451.4	3552.7
0	3600.7	4570.7
0	3321	1292.5
0	3823.2	5527.9
0	3814.8	5512.2
0	5414.6	2406.2
0	4091.1	2989.4
0	3676.7	4852.1
1	2497	1517.2
0	3553.7	2385.9
1	3519.8	2355.5
0	3449.8	3542.8
1	3824.7	1812.8
0	3838.7	5187.5
0	2728.1	3042.8
0	3660.7	4616.4
1	3085.1	5399.3
0	3112.7	5478.6
0	2902.7	1885.1
0	3482.8	4222.7
0	2303.2	1770.5
0	4374.9	1227.1
0	5041	3409.9
0	3476	4101.8
0	3069.2	2007.5
1	3225.7	2096.1
0	4732.4	2758.4
0	2717.7	5445.6
0	3082.5	3084
1	2157.5	3875.1
0	3049.3	5427.8
0	1086.1	3339.2
0	2776.4	2856.7
1	4413	2325.9
1	3072.6	1074.5
0	2263.7	3179.5
0	5026.7	3489.1
0	3199.6	3213.1
0	2374.7	4942.8
0	4668.7	4808.4
0	4007.1	4508.8
0	1680	2912.7
0	3631.4	4464.3
0	4683.6	4203.2
1	2207.5	2561
0	3467.2	917.58
0	4488	3768.3
0	4925.7	2745.7
0	3965.3	1531.7
1	2292.1	2727.2
0	4634.6	4517.9
0	3560.3	2421.5
0	4105.7	2982.2
1	4674.6	4940.5
0	4314.3	3266.3
1	3214.1	3267.3
0	3348.1	3822.9
1	5105.4	2437.6
0	5070	2229.8
1	5194.7	3898.7
0	4550.3	3935.3
0	3886.2	5574.1
1	3775.1	5520.6
0	4585.8	5159.5
1	3198.9	3620.6
0	2884.4	1063.2
0	3036.4	4696.3
0	4367.2	1700.2
1	2907	5495.7
0	3441.1	4072.2
0	1449	3255
0	4589.8	4367.5
0	2826.8	1871.7
0	3165.9	3604.9
0	1370.4	3924.7
1	2443.6	2697.5
0	5294.7	2982.4
1	4541	5223.1
0	2709.1	2833.5
0	1046.2	2345.7
0	2187.2	4933.9
0	3580.5	5404.9
0	3085.2	1119.2
0	3630.1	5009.2
0	873.81	4234.3
1	4624	4979.4
0	4604.4	4957.1
0	3060.4	3113.5
0	4683.3	2265
0	4525.7	1540.8
1	3801.6	5169.2
1	2221	1783.1
0	2535.9	2934
0	4566.9	2483.8
0	2713.9	3009.5
0	2016.4	1798.4
0	2632	2737.4
0	3127.7	3136.4
1	4617.1	4312.2
1	3429.7	3560.3
0	2683	3034.7
0	4304.1	1277.1
0	5402.2	3122.9
0	3804.2	1464.1
0	1874.3	4547.9
0	4686.6	4591.8
0	2407.1	4174.2
0	2094.2	3285.3
0	4614.5	5206
1	4669.9	5143.6
0	2986.5	2922.3
0	3712.1	5161
0	5254.2	2135.3
0	3656.2	1287.7
1	3746.9	1131
0	3682.8	4741.2
0	4434.3	1731.9
1	3660.6	2491.6
0	3410.7	3502.4
1	3754.3	5143.5
0	3834	2165.1
1	4390.1	5393.4
1	3626.8	2507.7
1	3890	5438.5
1	3647.8	1579.1
1	1055.3	2290.1
0	3721.7	5527.5
1	4074	2923.7
0	785.16	3325.2
1	1875.1	5192.9
0	2352.8	1778.5
0	2600.3	5207.7
0	4838.9	2376.3
1	931.71	2886.6
0	5060.5	3480.8
1	4640.1	2299.1
0	3665.4	5360.8
0	4162.8	2039.6
0	3638.8	4639.4
0	1936.8	1589.8
0	1846.1	4916.6
0	3586.8	4681.9
0	3834.5	1200.9
0	4219.6	3135.1
0	3388.7	3537.7
0	5385.9	3711.1
0	4537.9	2687.2
1	3444.5	2249.4
1	2780.3	1218.9
0	3910.3	5684.2
0	3225.6	3311.4
0	1877.8	3354.1
0	1005.7	2682.6
0	3922.3	1598.5
1	2492.7	5003.6
0	2755.3	3111.2
0	1486.6	1774
0	3124.3	3455.3
0	4272.1	1688
0	4724	4961.5
1	4455.4	3718
0	4667.1	5031.3
0	2935.3	2921.6
0	3676.4	2538.5
0	3365.2	3441.8
0	2685.8	3053.4
1	3500.6	4161.7
0	2519.6	5342
0	1133.5	4137.6
0	2565.6	5368.9
0	3915	2770.5
0	3069.2	1001.3
1	3335.9	1589.7
0	3179.7	1013.7
0	4260	1547.9
0	3731.3	5200
1	3633.4	4922.4
1	1993.1	1835.2
1	949.58	2983.2
0	4316.4	1808.1
0	3601.7	4708.4
0	3691.8	2525.4
1	2267.6	1742
0	3697.2	4732.4
0	5334	2320
0	3115.7	5224.7
0	3186.2	5044.8
1	3434.6	2237.8
0	3976	1061.5
0	3468.8	1011.7
0	3032.6	3514.6
1	4288	1961.9
0	3894.3	1619.9
0	3428.7	5334.5
0	2916.9	3094.5
1	3198.7	3584.6
0	1303.6	2538.3
0	3200.1	3401.7
1	2164.3	1771.3
0	2266.2	2565.4
0	2580.8	3802.1
0	3446.7	4213.3
0	3105	3747.7
0	5093.1	2032.2
0	5257.8	3518.6
0	5212.1	3770.3
0	5068.8	2630.3
0	4541.6	2056.8
0	4626	5147
0	3807.4	1284.2
0	4595.4	4704.5
0	2930.5	1346.2
0	2732	2809.7
0	5208.4	2783.6
0	3695.8	4711.2
1	2768.3	1859.1
1	2782.5	5366.3
0	3050.2	933.25
0	2960.8	2997.3
0	806.32	3265.4
0	4444.7	1527
1	4143.9	3123.6
0	5051.3	2842.6
1	3739.6	4762.8
0	1734.3	4442.1
0	3265.9	1221.4
0	4131.3	1392.5
1	5399.6	3085.9
0	2090.2	1781.4
0	4575	4443
1	3079.5	5531.6
0	2769.1	2826.7
0	5000.9	2415.8
0	2301.9	2611.7
0	2725.1	3099.8
0	2155.4	5259
1	5087.6	2970.4
0	3644.1	1291.9
0	3563.6	5191.1
0	2346.4	2640.8
1	3730.4	5038.6
1	1363.4	2725.6
0	3619.8	2419.1
0	4065	1830
0	4575.7	4262.2
0	5311.7	2569.5
1	3353.9	2176.2
0	1002.2	2735.7
1	3078.4	5553
1	3996.3	5550.2
1	3967.9	1095.3
1	1264.2	4257.8
0	4655.1	3316.2
1	4268.1	3219.6
0	3027.5	4620.4
0	4509	3871.4
1	3221.9	5326
1	2501.5	1504.7
0	4079.6	3003.4
0	1041	3644.2
0	2833.5	1829.9
0	4251	3219.5
1	4551.4	5090.4
0	3625.4	4908.6
1	5457.9	3563.2
0	3117.7	5358.7
1	2651	1815.9
0	5229.7	3281.7
1	5358.7	3079.2
0	2728.7	1796.6
0	2484.5	4801.2
1	2908.3	5478
1	3868.5	1545
0	3221.5	3328.5
0	2840.3	1535.2
0	4161.5	3117
0	3768.1	5151
0	3413.5	1201.5
0	1319.4	3118
1	4514.1	1632.5
0	1288.8	3790.3
1	3604.6	4397.3
0	2428.3	4525
0	2569.9	3886
0	5007.4	2702.7
0	1582.8	1814.7
0	3455.6	3585.5
0	4068.5	2032.2
1	4061.8	2226.8
0	3195.2	1486.5
0	4587	2540.7
1	3706.4	2544.2
1	4140	1473.9
1	2546.9	1772.3
0	3083.8	3370
1	3064.7	4452.6
0	3781.4	5192.2
0	4663.6	5047.3
1	3847	5598.9
1	2846.8	4129.8
0	3817.9	2696.7
0	4620.7	4690.2
0	2314.6	4728.2
0	1066.1	4083.1
0	3784.5	1735.8
0	4681.5	4979.2
0	2505.6	2708.2
1	5017.8	1805.8
1	1852.2	5293.8
0	4099.2	3004.7
1	4684.8	4573.2
1	4753.3	2121.4
0	4621	2748
0	4897.6	2461.9
1	1139.6	3659.6
0	2799.7	917.6
1	4707.5	1949.8
0	5536.2	3195
1	4607.5	4201.7
0	3679.4	4884.1
0	3548.9	4362.2
1	4498.6	3801
0	3652.3	5310.6
0	1189.5	4755.2
1	1530.5	1765.2
0	4640.9	5194.6
0	3797.7	5559.6
0	3422	2286.6
1	1277.3	3182.9
1	5513.1	2907
0	904.02	2649.6
0	1480.4	1725.4
0	5494.3	3176.2
1	3745.1	5191.6
1	5239.3	2481.9
0	2412.2	2609.3
0	1297.5	2022.3
0	3031.1	2001.6
1	1339.6	1970.2
0	3236.7	3359.3
0	3556	4224.9
0	4377	3389.8
1	1385.3	4000.2
0	3645.2	4525
0	3280.4	3658
0	2172.3	4810.4
0	4546.2	2558.8
0	3250	3594.1
1	1825.1	5292.5
0	3575	4411.2
0	3223.6	3280.2
0	4547.7	5245.6
0	2413.4	2653.7
1	3005.9	2999.7
0	5249.3	4606.4
0	4190.3	4791.3
0	793.49	2840.4
0	3053.3	3965.4
0	2962.7	3906.7
0	4308.8	1404.6
0	4925.9	2554.3
0	3015.9	4289.8
1	2785.2	2962.4
0	3009.9	3394.8
1	5016	1789.9
0	3747.5	4858.6
1	5301.6	4166.1
1	2117.2	1758.5
1	5548.6	3209.9
0	4582.1	2676.6
1	823.25	3074.2
0	5435.5	2781.7
0	5163.4	2456.4
0	2205.6	1815.4
0	754.41	3158.5
0	2028.4	1763
0	3447.9	5285.4
1	2541.6	1435.9
1	2480.1	4032.3
1	4409.5	3589.4
1	4449.9	1789.2
0	3032.7	1111.6
0	4314	3306.1
0	4448.8	3697.5
0	886.26	2629.3
0	1145	2580.6
0	3575.7	4459.8
1	2773.9	4386
0	1310.5	3924.5
0	2655	5357.8
0	2659.2	3020.1
1	1104.2	3713.2
1	1606.5	4066.2
1	4876.6	2296.5
0	3819.8	1187.3
0	2985.7	5308.6
0	2637	2845.8
0	4386.3	3478.8
0	1956.5	2580.8
1	3653.2	5348.4
1	3292.1	5337
0	5497.6	3426.8
1	1426.9	4642.7
0	1882.1	3336.9
0	3150.2	5379.2
0	1159.1	1968.5
1	4656.9	3289.9
1	874.01	2987.3
0	3805.9	1791.8
0	2133.9	2643.4
1	2107.4	2516.4
0	2728.6	5397.2
0	2661.4	3816.1
1	1402.5	1869.9
0	2194.2	3491.7
0	3285.1	1505.1
1	4552.7	2405.5
1	3294.8	1052.2
0	3504.4	1215.7
1	4946.2	2515
0	2936.4	1929.6
0	2369.4	3736.5
0	4565.6	3909.2
0	4439.3	1711.2
0	3502.4	4100.7
1	4751.6	2136.9
0	5043.5	3036.6
0	3565.7	4446.3
0	3458.2	5607.2
0	3388.9	3918.2
0	5030.7	2508
0	5581.7	3264.1
0	2667.3	2728
1	4518.4	1946.2
0	1397.7	2685.6
0	5233.8	3524
0	3386.1	1105.2
0	1984.1	3669.2
0	3495.7	4900.4
0	1413.5	1754.9
1	3474.7	2259.1
1	4665.2	1902.3
1	3130.7	994.37
0	4217.9	1158
1	3251.8	4458.6
0	1211.9	4089.5
0	1261.1	3363.3
0	5256.7	3476.2
0	3664.3	4981.1
0	4604.4	4054.6
0	4672.8	2540.5
0	2606.4	1045
0	4939	1664.9
0	2661.6	3474.1
1	3459.6	945.53
0	2031.7	5437.9
1	4618.3	4964.1
0	4463.4	3535.8
0	2234.5	4834.7
0	4157.6	3133.5
0	2452.1	1519.7
0	3295	5602.6
0	5347.4	3981
1	3404.5	3876.6
1	3754.1	5362.1
0	4959.8	1796.3
0	3637.5	5658.8
0	2599.5	2980.8
0	5026.4	3403.4
0	5153.2	3134.6
0	2397.3	2611.2
0	1999.8	3386.5
1	4138.9	1531.8
0	4621.1	5190.8
0	4232.3	2226
0	3224.6	3571.3
0	2343.6	1763.3
1	1454.8	1914.7
0	4126.6	2269.5
0	5165.9	2013.3
0	5208	3117.2
0	926.09	2579.6
0	3857.4	1099.6
0	1198.2	3886.2
0	4365.6	1188.1
1	5208.4	3586
1	3422.6	3475.7
0	1501.9	3948.2
0	3091.1	3457.7
0	3241.6	1137.7
1	987.64	3347.5
1	4384.1	3529
0	3830.2	5588.1
0	4361	1442.6
0	4584.9	4276.6
0	1249.9	2786.2
0	2371.4	2581.5
0	4364.9	2520.3
1	3224.8	5372.3
0	1456.9	4518.9
0	3302.8	2140.4
0	3173.1	3570.6
0	2389.3	1753.4
0	3206.8	2117.7
0	2578.6	3003.1
0	3545.1	4404
1	4044.6	2950.8
0	1873.6	5209
0	2436.9	2666.9
0	5165.4	3573.4
0	2500.2	3973.8
0	4609	5038.8
0	4329.3	1529.6
0	2157.9	1758.6
0	1287.1	3167.5
0	4062.5	1350
0	3789.5	5669.4
0	4415.5	3541.7
0	4693	2277.1
1	1758.5	1711.2
1	4685.8	5148.5
1	1373.1	4128.3
0	2848	3141.2
1	4614.4	4603.2
0	2968.2	3031.4
0	3765.7	5287.4
0	4457.9	1949.1
0	3356.3	1445.2
0	3173.7	5157.8
1	4665.7	2524.5
0	2331.7	2587.9
1	1463.5	1731.1
0	1123.1	3456.6
1	1373.5	3083
0	5166.1	2061.7
0	2950.8	3151.4
0	4010.8	5525
0	1923.8	4721.2
0	4259.8	1280
0	2083.5	5092.1
0	3107.2	5404.9
0	1886.9	4869.9
1	4992.3	1792.6
0	5227.4	4544.2
0	4651.1	4953.7
0	5397.3	3057.7
1	3511	2319.2
1	4417.5	3493.6
0	2328.8	5177.6
0	2961.5	4962.9
0	3369.6	5398.8
0	3121.4	4326.6
0	3579.1	5478.3
0	5506	3449.2
1	1248.3	1871.9
0	3336.6	5436.7
1	3269.9	3635.4
1	4443.3	1303.1
1	2636.5	1089.6
1	3848.2	5433.8
0	3041.2	3074.7
0	3446.7	1590.5
0	4176	2354.9
0	4381.8	1381.5
0	2954.6	2957.9
0	2019.9	2515.3
0	3407.3	1500.2
1	2404.6	4812.8
1	4561.3	2338.5
0	4017.5	2948.2
1	4581.9	2738.9
0	2094	3612.7
0	3741.9	4978.6
0	4171.4	1556.7
1	2372	2784.8
0	2854.6	2916.6
0	3244.3	5387
0	3641.9	4606.7
0	5246.6	2513.5
0	4111.5	3034
1	4472.3	2569.5
0	4615.6	1702.2
0	3592.6	3688.6
0	3645.4	4543
1	2915.4	1906.7
0	4010.4	2857.8
0	4974.2	2962.1
0	3608.8	1101.4
0	2401.2	4966.3
0	3366.6	4205.6
1	5097	1859.9
1	3950.5	5646.6
0	1080.4	3736.7
1	5173.4	3925.8
1	950.09	3643.8
0	3084.4	3062.1
1	1411.3	3110.1
0	2551.2	3461.2
1	2487.8	4843
0	1531	4830.6
1	3024.9	1968.1
0	4382	1712.9
1	2481.6	2604.3
0	3814.5	5403
0	2699	3832.8
0	5209.1	3016.3
0	4629	4603.9
1	5456.7	2882.7
0	1602.9	2074.4
0	2412.3	2682.7
1	4579.5	2647.5
1	4605.7	4361.1
1	2733	4208.3
1	5278.4	3593
0	1891.9	1878
0	3380.1	3830
0	2688.5	3010
0	3160.4	3263.5
0	4732.5	2886
1	3800.5	2640.4
1	3305	3810.8
1	3791.2	2622.5
0	2818.6	4133.9
0	2155	4216
1	4995	2658.7
0	2325.1	2789
0	1705	1737.7
0	3747.6	5016.9
0	3086	3398.5
0	4667.4	1349.1
0	3209.5	3316.6
0	3648.2	5459.9
1	2294	2759.5
0	2896.6	4386
0	2882.6	4168.3
1	1140.8	3276.4
1	4722.6	2778.3
1	4597.2	4128.2
1	2822.5	1275
1	3309.6	3467.8
0	2005.9	3993.5
0	2522.2	2894.6
0	3640.9	1320.6
0	3937.5	1322.7
1	3748.5	4994.3
0	3583.9	4308.4
1	3812.7	5092.3
0	5219.6	3128.1
0	2643.3	2828.2
0	1206.1	4764.9
0	4435.6	1691.8
0	4532.3	1275.7
0	2221.8	1741.6
0	843.06	3130.4
0	4681.1	4499.6
0	3577.4	1597.5
0	1295.7	2829.3
1	3782.3	5236.9
0	3809.5	5151
0	3077.6	1220.2
1	5130.5	2395.3
0	2404.3	5340.9
0	4599.1	4152.1
1	3722.2	4912.8
1	3100	1458
1	3558.8	943.24
0	1392.5	1858.5
1	4595.3	5175.3
0	1296	2255.9
0	3617.5	1013.8
0	2986.2	1206.7
1	4152	3034.1
